[OUTPUT] [DEBUG DLIOBenchmark.__init__] After LoadConfig:
[OUTPUT]   storage_type   = <StorageType.LOCAL_FS: 'local_fs'>
[OUTPUT]   storage_root   = './'
[OUTPUT]   storage_options= None
[OUTPUT]   data_folder    = '/mnt/glfs/GalaxSphere-4Tier0/training/unet3d'
[OUTPUT]   framework      = <FrameworkType.PYTORCH: 'pytorch'>
[OUTPUT]   num_files_train= 280000
[OUTPUT]   record_length  = 146600628
[OUTPUT]   generate_data  = False
[OUTPUT]   do_train       = True
[OUTPUT]   do_checkpoint  = False
[OUTPUT]   epochs         = 5
[OUTPUT]   batch_size     = 7
[OUTPUT] 2026-07-09T20:37:33.836708 Running DLIO [Training] with 80 process(es)
[OUTPUT] 2026-07-09T20:37:33.865018 skip_listing [train]: validating 280,000 of 280,000 files (first, last, every 1) via HEAD requests ...
[OUTPUT] 2026-07-09T20:37:33.890741 skip_listing [train]:   500/280,000 checked (0%)  —  19556 checks/s  —  ETA 14s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.144413 skip_listing [train]:   84,000/280,000 checked (30%)  —  36854 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.155714 skip_listing [train]:   84,500/280,000 checked (30%)  —  36891 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.167926 skip_listing [train]:   85,000/280,000 checked (30%)  —  36912 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.181946 skip_listing [train]:   85,500/280,000 checked (31%)  —  36905 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.194522 skip_listing [train]:   86,000/280,000 checked (31%)  —  36920 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.208385 skip_listing [train]:   86,500/280,000 checked (31%)  —  36915 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.222781 skip_listing [train]:   87,000/280,000 checked (31%)  —  36902 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.234271 skip_listing [train]:   87,500/280,000 checked (31%)  —  36934 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.246364 skip_listing [train]:   88,000/280,000 checked (31%)  —  36956 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.259871 skip_listing [train]:   88,500/280,000 checked (32%)  —  36957 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.273355 skip_listing [train]:   89,000/280,000 checked (32%)  —  36957 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.286067 skip_listing [train]:   89,500/280,000 checked (32%)  —  36970 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.297953 skip_listing [train]:   90,000/280,000 checked (32%)  —  36995 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.311895 skip_listing [train]:   90,500/280,000 checked (32%)  —  36988 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.325688 skip_listing [train]:   91,000/280,000 checked (32%)  —  36984 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.337958 skip_listing [train]:   91,500/280,000 checked (33%)  —  37003 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.351370 skip_listing [train]:   92,000/280,000 checked (33%)  —  37004 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.366562 skip_listing [train]:   92,500/280,000 checked (33%)  —  36979 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.380375 skip_listing [train]:   93,000/280,000 checked (33%)  —  36975 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.392932 skip_listing [train]:   93,500/280,000 checked (33%)  —  36989 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.407379 skip_listing [train]:   94,000/280,000 checked (34%)  —  36976 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.420017 skip_listing [train]:   94,500/280,000 checked (34%)  —  36989 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.431115 skip_listing [train]:   95,000/280,000 checked (34%)  —  37023 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.444079 skip_listing [train]:   95,500/280,000 checked (34%)  —  37031 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.460010 skip_listing [train]:   96,000/280,000 checked (34%)  —  36997 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.471022 skip_listing [train]:   96,500/280,000 checked (34%)  —  37032 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.487032 skip_listing [train]:   97,000/280,000 checked (35%)  —  36997 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.501740 skip_listing [train]:   97,500/280,000 checked (35%)  —  36980 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.515346 skip_listing [train]:   98,000/280,000 checked (35%)  —  36979 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.527888 skip_listing [train]:   98,500/280,000 checked (35%)  —  36992 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.538506 skip_listing [train]:   99,000/280,000 checked (35%)  —  37032 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.553861 skip_listing [train]:   99,500/280,000 checked (36%)  —  37007 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.565810 skip_listing [train]:   100,000/280,000 checked (36%)  —  37028 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.580234 skip_listing [train]:   100,500/280,000 checked (36%)  —  37016 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.594034 skip_listing [train]:   101,000/280,000 checked (36%)  —  37012 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.607527 skip_listing [train]:   101,500/280,000 checked (36%)  —  37012 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.619014 skip_listing [train]:   102,000/280,000 checked (36%)  —  37039 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.631918 skip_listing [train]:   102,500/280,000 checked (37%)  —  37047 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.647816 skip_listing [train]:   103,000/280,000 checked (37%)  —  37015 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.659131 skip_listing [train]:   103,500/280,000 checked (37%)  —  37044 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.672236 skip_listing [train]:   104,000/280,000 checked (37%)  —  37049 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.684368 skip_listing [train]:   104,500/280,000 checked (37%)  —  37067 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.697675 skip_listing [train]:   105,000/280,000 checked (38%)  —  37070 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.712265 skip_listing [train]:   105,500/280,000 checked (38%)  —  37055 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.725486 skip_listing [train]:   106,000/280,000 checked (38%)  —  37059 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.739864 skip_listing [train]:   106,500/280,000 checked (38%)  —  37047 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.754517 skip_listing [train]:   107,000/280,000 checked (38%)  —  37033 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.767310 skip_listing [train]:   107,500/280,000 checked (38%)  —  37042 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.778477 skip_listing [train]:   108,000/280,000 checked (39%)  —  37071 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.792933 skip_listing [train]:   108,500/280,000 checked (39%)  —  37059 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.806287 skip_listing [train]:   109,000/280,000 checked (39%)  —  37061 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.818473 skip_listing [train]:   109,500/280,000 checked (39%)  —  37077 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.833106 skip_listing [train]:   110,000/280,000 checked (39%)  —  37063 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.844394 skip_listing [train]:   110,500/280,000 checked (39%)  —  37090 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.856741 skip_listing [train]:   111,000/280,000 checked (40%)  —  37104 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.871268 skip_listing [train]:   111,500/280,000 checked (40%)  —  37091 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.887538 skip_listing [train]:   112,000/280,000 checked (40%)  —  37057 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.900007 skip_listing [train]:   112,500/280,000 checked (40%)  —  37070 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.910299 skip_listing [train]:   113,000/280,000 checked (40%)  —  37108 checks/s  —  ETA 5s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.924779 skip_listing [train]:   113,500/280,000 checked (41%)  —  37096 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.938223 skip_listing [train]:   114,000/280,000 checked (41%)  —  37097 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.953214 skip_listing [train]:   114,500/280,000 checked (41%)  —  37078 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.966133 skip_listing [train]:   115,000/280,000 checked (41%)  —  37085 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.978435 skip_listing [train]:   115,500/280,000 checked (41%)  —  37099 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:36.991563 skip_listing [train]:   116,000/280,000 checked (41%)  —  37103 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.006289 skip_listing [train]:   116,500/280,000 checked (42%)  —  37089 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.020063 skip_listing [train]:   117,000/280,000 checked (42%)  —  37085 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.032813 skip_listing [train]:   117,500/280,000 checked (42%)  —  37094 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.046825 skip_listing [train]:   118,000/280,000 checked (42%)  —  37088 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.059393 skip_listing [train]:   118,500/280,000 checked (42%)  —  37098 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.071355 skip_listing [train]:   119,000/280,000 checked (42%)  —  37116 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.086022 skip_listing [train]:   119,500/280,000 checked (43%)  —  37102 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.098208 skip_listing [train]:   120,000/280,000 checked (43%)  —  37117 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.110472 skip_listing [train]:   120,500/280,000 checked (43%)  —  37131 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.123199 skip_listing [train]:   121,000/280,000 checked (43%)  —  37139 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.135848 skip_listing [train]:   121,500/280,000 checked (43%)  —  37148 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.147231 skip_listing [train]:   122,000/280,000 checked (44%)  —  37172 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.158179 skip_listing [train]:   122,500/280,000 checked (44%)  —  37200 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.172417 skip_listing [train]:   123,000/280,000 checked (44%)  —  37191 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.187594 skip_listing [train]:   123,500/280,000 checked (44%)  —  37172 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.200597 skip_listing [train]:   124,000/280,000 checked (44%)  —  37177 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.214213 skip_listing [train]:   124,500/280,000 checked (44%)  —  37175 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.227280 skip_listing [train]:   125,000/280,000 checked (45%)  —  37179 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.240235 skip_listing [train]:   125,500/280,000 checked (45%)  —  37184 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.254053 skip_listing [train]:   126,000/280,000 checked (45%)  —  37180 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.265720 skip_listing [train]:   126,500/280,000 checked (45%)  —  37200 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.278463 skip_listing [train]:   127,000/280,000 checked (45%)  —  37207 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.293103 skip_listing [train]:   127,500/280,000 checked (46%)  —  37194 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.306455 skip_listing [train]:   128,000/280,000 checked (46%)  —  37195 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.321692 skip_listing [train]:   128,500/280,000 checked (46%)  —  37176 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.334448 skip_listing [train]:   129,000/280,000 checked (46%)  —  37184 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.349655 skip_listing [train]:   129,500/280,000 checked (46%)  —  37165 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.363025 skip_listing [train]:   130,000/280,000 checked (46%)  —  37166 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.375955 skip_listing [train]:   130,500/280,000 checked (47%)  —  37171 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.390595 skip_listing [train]:   131,000/280,000 checked (47%)  —  37159 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.405535 skip_listing [train]:   131,500/280,000 checked (47%)  —  37143 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.416587 skip_listing [train]:   132,000/280,000 checked (47%)  —  37168 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.427566 skip_listing [train]:   132,500/280,000 checked (47%)  —  37194 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.439766 skip_listing [train]:   133,000/280,000 checked (48%)  —  37207 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.452489 skip_listing [train]:   133,500/280,000 checked (48%)  —  37214 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.466974 skip_listing [train]:   134,000/280,000 checked (48%)  —  37204 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.480565 skip_listing [train]:   134,500/280,000 checked (48%)  —  37202 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.493398 skip_listing [train]:   135,000/280,000 checked (48%)  —  37208 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.506028 skip_listing [train]:   135,500/280,000 checked (48%)  —  37217 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.519479 skip_listing [train]:   136,000/280,000 checked (49%)  —  37216 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.532880 skip_listing [train]:   136,500/280,000 checked (49%)  —  37217 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.546682 skip_listing [train]:   137,000/280,000 checked (49%)  —  37213 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.560350 skip_listing [train]:   137,500/280,000 checked (49%)  —  37211 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.571841 skip_listing [train]:   138,000/280,000 checked (49%)  —  37230 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.584102 skip_listing [train]:   138,500/280,000 checked (49%)  —  37242 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.597825 skip_listing [train]:   139,000/280,000 checked (50%)  —  37239 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.609857 skip_listing [train]:   139,500/280,000 checked (50%)  —  37253 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.625491 skip_listing [train]:   140,000/280,000 checked (50%)  —  37231 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.640089 skip_listing [train]:   140,500/280,000 checked (50%)  —  37219 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.652022 skip_listing [train]:   141,000/280,000 checked (50%)  —  37234 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.665823 skip_listing [train]:   141,500/280,000 checked (51%)  —  37230 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.680663 skip_listing [train]:   142,000/280,000 checked (51%)  —  37217 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.694602 skip_listing [train]:   142,500/280,000 checked (51%)  —  37212 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.707394 skip_listing [train]:   143,000/280,000 checked (51%)  —  37218 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.719428 skip_listing [train]:   143,500/280,000 checked (51%)  —  37232 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.731169 skip_listing [train]:   144,000/280,000 checked (51%)  —  37248 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.742939 skip_listing [train]:   144,500/280,000 checked (52%)  —  37264 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.757205 skip_listing [train]:   145,000/280,000 checked (52%)  —  37256 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.771675 skip_listing [train]:   145,500/280,000 checked (52%)  —  37246 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.785235 skip_listing [train]:   146,000/280,000 checked (52%)  —  37244 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.797526 skip_listing [train]:   146,500/280,000 checked (52%)  —  37255 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.810532 skip_listing [train]:   147,000/280,000 checked (52%)  —  37259 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.820664 skip_listing [train]:   147,500/280,000 checked (53%)  —  37290 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.835310 skip_listing [train]:   148,000/280,000 checked (53%)  —  37278 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.849154 skip_listing [train]:   148,500/280,000 checked (53%)  —  37274 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.864798 skip_listing [train]:   149,000/280,000 checked (53%)  —  37253 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.882897 skip_listing [train]:   149,500/280,000 checked (53%)  —  37210 checks/s  —  ETA 4s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.897708 skip_listing [train]:   150,000/280,000 checked (54%)  —  37197 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.910263 skip_listing [train]:   150,500/280,000 checked (54%)  —  37206 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.922380 skip_listing [train]:   151,000/280,000 checked (54%)  —  37218 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.936188 skip_listing [train]:   151,500/280,000 checked (54%)  —  37214 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.949491 skip_listing [train]:   152,000/280,000 checked (54%)  —  37215 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.962853 skip_listing [train]:   152,500/280,000 checked (54%)  —  37216 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.976193 skip_listing [train]:   153,000/280,000 checked (55%)  —  37217 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:37.988029 skip_listing [train]:   153,500/280,000 checked (55%)  —  37231 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.002613 skip_listing [train]:   154,000/280,000 checked (55%)  —  37221 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.017118 skip_listing [train]:   154,500/280,000 checked (55%)  —  37211 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.030765 skip_listing [train]:   155,000/280,000 checked (55%)  —  37210 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.044445 skip_listing [train]:   155,500/280,000 checked (56%)  —  37207 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.057191 skip_listing [train]:   156,000/280,000 checked (56%)  —  37214 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.071479 skip_listing [train]:   156,500/280,000 checked (56%)  —  37206 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.084827 skip_listing [train]:   157,000/280,000 checked (56%)  —  37207 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.097522 skip_listing [train]:   157,500/280,000 checked (56%)  —  37213 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.113390 skip_listing [train]:   158,000/280,000 checked (56%)  —  37192 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.125989 skip_listing [train]:   158,500/280,000 checked (57%)  —  37199 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.137137 skip_listing [train]:   159,000/280,000 checked (57%)  —  37219 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.150238 skip_listing [train]:   159,500/280,000 checked (57%)  —  37222 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.162816 skip_listing [train]:   160,000/280,000 checked (57%)  —  37230 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.176800 skip_listing [train]:   160,500/280,000 checked (57%)  —  37225 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.192582 skip_listing [train]:   161,000/280,000 checked (58%)  —  37205 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.204627 skip_listing [train]:   161,500/280,000 checked (58%)  —  37217 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.216714 skip_listing [train]:   162,000/280,000 checked (58%)  —  37228 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.229695 skip_listing [train]:   162,500/280,000 checked (58%)  —  37232 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.242862 skip_listing [train]:   163,000/280,000 checked (58%)  —  37234 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.257338 skip_listing [train]:   163,500/280,000 checked (58%)  —  37225 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.269710 skip_listing [train]:   164,000/280,000 checked (59%)  —  37234 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.281464 skip_listing [train]:   164,500/280,000 checked (59%)  —  37248 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.294078 skip_listing [train]:   165,000/280,000 checked (59%)  —  37255 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.306859 skip_listing [train]:   165,500/280,000 checked (59%)  —  37261 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.320568 skip_listing [train]:   166,000/280,000 checked (59%)  —  37258 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.336460 skip_listing [train]:   166,500/280,000 checked (59%)  —  37238 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.349723 skip_listing [train]:   167,000/280,000 checked (60%)  —  37239 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.364066 skip_listing [train]:   167,500/280,000 checked (60%)  —  37231 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.376707 skip_listing [train]:   168,000/280,000 checked (60%)  —  37238 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.391212 skip_listing [train]:   168,500/280,000 checked (60%)  —  37229 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.404190 skip_listing [train]:   169,000/280,000 checked (60%)  —  37233 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.417030 skip_listing [train]:   169,500/280,000 checked (61%)  —  37238 checks/s  —  ETA 3s  —  0 failed so far
